Name,id,Calories(kcal),Carbohydrate(g),Total Fat(g),Saturated Fat(g),Monounsaturated Fat(g),Cholesterol(mg),Total Sugar(g),Added Sugar(g),Sodium(mg),Protein(g),Fiber(g),Polyunsaturated Fat(g),Trans Fat(g),Vitamin A(µg),Vitamin C(mg),Vitamin D(µg),Vitamin E(mg),Vitamin B-12(µg),Thiamin(mg),Riboflavin(mg),Folate-DFE(µg),Calcium(mg),Iron(mg),Magnesium(mg),Zinc(mg),Potassium(mg),Folate-Food(µg),Folic Acid(µg),Niacin(mg),Phosphorus(mg),Vitamin B-6(mg),Vitamin K(µg),Water(g),Natural Serving,Serving Weight(g)
Dutch Oven Potatoes,e17347,120.0232802005692,13.101139946556502,6.442486115767439,3.2069220500092173,2.1546376024831173,15.09004300114754,0.9643617766744152,0.0,276.3860212156876,3.004438663630307,1.597126034676759,0.623243995641795,0.1128365116268027,42.11068942807154,14.30975608931493,0.0951720013820031,0.2312883356165792,0.0627609191559009,0.0723802472816961,0.0515965442899084,14.203617519226167,42.78645913032323,0.653073238040032,19.06027959241854,0.3900586533823095,326.15853458468985,14.165645379662916,0.0189860697816253,0.99205590940206,69.68478352859037,0.2343154321274284,4.981574831751069,75.85425085442866,Measure_serving,223.1167987811156
Thai Beef Salad (yum Nuea),e04396,127.76186459827808,4.971216166700601,7.777752141452552,2.639512931529247,3.517813465651072,33.64108596673398,2.6364843819162656,0.7356047404298773,284.05999957700953,9.588633107924592,0.997787675442092,0.7540183296917277,0.0046141995545098,29.785167723797432,14.851914048121554,0.0,0.5797001785132366,0.4931153053611586,0.0493335711580356,0.0643782311013487,22.97757752780086,30.68597104397513,1.3844375594360157,25.047990784266275,1.711046523613199,286.88193474141576,22.97757752780086,0.0,3.1236977185672288,98.39126918005226,0.3462600903323367,18.50342106104728,76.2134829525748,Measure_serving,233.71028374176967
Cranberry Sugar Cookies,e17298,440.3455056459245,59.585727236380166,20.73581107468204,9.975101426728076,6.772967152760966,47.25254764681177,30.181465972003245,23.21217713207397,188.9819874173838,5.412913123106728,2.0647719995297,2.5486821698306343,1.0801056227827803,118.15253814123666,0.0326962896052649,0.3099379274407202,1.5219432185030364,0.0625110588334063,0.1386491178987932,0.1163260100857226,46.762185958115616,63.38835646301709,1.8688039032240031,16.258258201707037,0.3793031609909294,75.04353900614747,15.936097182922884,18.111836922507667,1.3863686733754994,82.01419039696846,0.03428177257427,3.76844041045356,11.158281213055636,Measure_serving,51.74639249636416
Stuffed Green Pepper Soup,e27457,75.16695088746687,6.875189028588865,3.4009598210280587,1.193006365091208,1.4360996560392,13.30668094341205,2.277982087467222,0.2551422544233825,227.40253899865024,4.451973982986318,0.962265615836058,0.2358795433258511,0.1772456803195552,12.060653993701926,11.379825407619457,0.0160600679156314,0.4710367425173506,0.3769085082158764,0.1233634990391038,0.0688241700835315,12.278996803338018,16.964948521884253,0.8333938101003819,13.342770059624604,0.9475919458502262,206.84386322138195,7.489676747371944,2.8195048951625945,1.527790620919869,54.04633989078096,0.145832451657191,3.1482836334204887,83.93912351292522,Measure_serving,437.7627819425177
Tomato Basil Spaghetti,e76520,186.82404164850743,28.576988793996733,5.2929413575983375,1.4123032310245645,2.801233268181874,4.32633245837745,2.721426897369119,0.0727403485706982,192.46151175201345,6.258744080141159,2.013746155460023,0.6898743910755121,0.0106146373889992,30.588614133115566,7.259775649459716,0.0257382377414729,0.8476035780000134,0.0412605115829088,0.1413113424843718,0.054520302232708,15.449166064581954,59.34748074314125,0.8177834934085995,27.00206488678572,0.7034567059336891,211.7356108238216,15.033735163982405,0.2449057819263191,0.9727250703406592,102.39143026292844,0.1186047490263208,11.08158712697266,58.63127033149895,Measure_serving,247.54417606293703
Chinese Barbecued Pork (char Siu),e44166,194.3332410461067,10.161178059976056,10.34701062783318,3.5511543073808736,4.49390491506897,50.26245671644228,8.750272153721006,7.501095549446503,455.3529438868872,14.328419163189556,0.2217839061217807,1.343536882361966,0.0310150156629962,1.2873220083499577,0.4658744126197972,0.6209240191032909,0.195242725711489,0.5298923792786163,0.5820660011657478,0.2612545926121588,3.37989742003381,14.619233215316994,0.9498841497169532,22.340088698501,1.883288122947467,293.7306010421845,3.37989742003381,0.0,4.012041100473884,166.13208210364883,0.4157587728820435,0.0797270623141967,61.47622598896998,Measure_serving,240.56265444628025
Valentine Cupcakes,e68551,367.8827944468638,51.57777245688981,17.13500900309496,9.3220405907595,4.802852386827378,64.13848037022635,35.93407481549556,35.23641781872159,149.17990411849746,4.177812686864141,1.7816597916061532,1.423547748545718,0.6151786301097791,109.63801087740772,0.1260417631463262,0.465567641629865,0.6556240093328691,0.161294628439337,0.1026648375861414,0.1454264904649493,37.34289832309925,72.32010320838691,1.4656013266691152,21.775776700387464,0.5556140703851983,104.77970448315834,11.942067588690854,14.922079765515866,0.7941227773405884,114.41307809428967,0.0318698297504966,3.038167214341936,25.86821363354638,Measure_serving,91.40266494852418
Grilled Flank Steak Salad,e54784,129.9324982308344,5.160896445262129,8.081318791774617,2.183143846099078,4.516708212124251,27.852963315362896,2.66448162208486,0.8308090780968755,128.43959377473018,9.240451959711653,1.0008744775473544,0.7581643637027448,0.0025469035641725,108.5325367785197,16.499175897618322,0.0543045355407469,1.003333557023694,0.4599423199870411,0.0624327842318575,0.0798361164700829,32.58902813727407,39.22875133924135,1.0697761384346816,19.046629643612693,1.6083647348405077,257.6721033951962,31.706546690096754,0.5206005659607158,2.9361539839205446,101.97910636435522,0.2842669073053405,35.10376798023027,76.31683958449595,Measure_serving,270.63149428373964
Eggless Ginger Cookies,e44664,368.5549175219971,64.30014429076694,11.195577554830829,3.171770767517538,4.837750408267858,9.011761939198797,37.16575574136954,36.28474698177717,157.26488810621808,3.811685128840433,1.1322110137913872,2.562135039436657,0.7382076159777625,23.793098140217825,0.2389252046913021,0.079971214196095,1.0483304450642648,0.0185925126038694,0.2782831380270524,0.1842245152277059,100.7720712593464,58.72747642309685,2.4006892301970884,42.89581664685435,0.3347283604352857,258.7262549160703,10.894520917305812,52.82878913234446,2.2150917187641816,72.63189578732889,0.1149410833143213,5.330929055580754,19.39198241574669,Measure_serving,70.7817188584889
Tuscan White Bean And Sausage Soup,e52372,114.7249099578052,8.643275518164366,5.623763894396942,1.844167738598673,2.1447380242328284,21.57581988502507,1.3186934068815626,0.0,222.2535393331744,7.386953125237164,1.6398200164686856,1.0397955453146157,0.0388062912414817,57.34577307654996,3.4700132291824737,0.1932950568334717,0.4596191023134605,0.1610873961592915,0.1094127310435269,0.098111797673827,32.8754762199958,57.57899965020208,1.281030429166325,25.261927082185856,0.7599245653421296,268.40997347211584,32.30331528140383,0.3409227796672072,2.0337834096326697,87.87672749840516,0.1408746392068582,26.618142936897044,76.9439912320193,Measure_serving,436.8709455995199
Li'l Cheddar Meat Loaves,e64297,207.08134329214,17.689498791702974,10.393740043137823,4.56421518701197,3.854736045461389,50.6599004530366,12.614201759646534,8.734624283602871,232.50405590209925,11.195012402355516,0.7596704744254185,0.5622973299489178,0.4599418304604358,42.34095893569053,1.0272154340415265,0.3618440131261377,0.3847171591986997,1.0040120816551874,0.0769602293194145,0.1725413146145443,12.8252159524095,103.45773529486748,1.2285422286212502,25.376947932820947,2.36248070796307,223.5266749859078,12.8252159524095,0.0,1.9430558313119013,163.4059253237117,0.1985307967782102,1.415493142985475,59.277030530570165,Measure_serving,172.12245783969368
Black Pepper Cookies,e80652,375.367188261602,67.83259403422068,10.305819173905824,5.851848789668302,2.61343660829618,34.959461350272754,35.61710111879309,31.14539639313876,125.60948799108554,5.159047047652176,2.0280292101118245,1.0246905335522098,0.270550632460424,84.51375227437933,0.2825845795287356,0.2140932209804836,0.3944667145507172,0.0474167910410487,0.3025299933494048,0.2180651300707519,107.61136358841574,99.0925780953116,2.2923926773715926,19.62495095356685,0.4970487574214805,140.14272352133537,14.4401450133718,54.76476206319376,2.264573615431821,159.7464248944651,0.0475523442657696,1.677610572889919,15.401977857381786,Measure_serving,50.57743349482523
Millionaire Salad,e43300,117.93695878307388,19.50017095083225,4.135296166816054,2.524455123795589,0.7619621283233934,6.077910427824098,13.904215425133064,7.012776377540079,24.31968304050774,2.2301033417916583,1.2964491635260824,0.5654234987350665,0.1336803864679786,29.581415127147,12.915263058787575,0.0431335578748807,0.1426515391148334,0.1006550228171167,0.0624589320444911,0.0800778789872799,11.812865282732654,59.72690566556117,0.3202492889532882,15.136521485608638,0.2798057692091628,165.49937861677034,11.812865282732654,0.0,0.2800910502931032,48.93703063791958,0.0661923847087181,0.442017284639451,73.57078248296851,Measure_serving,208.85938706597227
Nyonya Chicken Curry,e22273,167.30410944457114,7.558803154422849,11.957367900389194,5.7883311952561,3.604049995917301,34.60625238241229,1.203802103930477,0.1808288550332617,150.86850931484705,8.231174028324743,1.12164028128252,1.6506046667181364,0.0411844136997896,17.416510229923283,17.185102805085883,0.0662928262231192,0.4578755905642386,0.2004053510620123,0.0673840334366198,0.0711506295165743,19.183059105271724,18.7661947904247,1.5500586643484802,24.530322098474223,0.7783404424397318,253.6735841030421,12.03742780454079,4.204421583279682,2.834188008803717,102.1381978059281,0.2633486101330919,3.053223824897028,71.31304423707562,Measure_serving,297.34209341022546
Thanksgiving Cranberry Sauce,e61433,101.00729081888556,24.524154681578487,0.6777229749452146,0.0640705619952876,0.2505900983561421,0.0,19.894624547682128,15.52398039482448,3.830670526958158,0.4611463618651951,2.452562624828117,0.2891110679672809,0.0,3.975436511937682,15.316645910314293,0.0,0.5453503003251646,0.0,0.0292910717807438,0.0718626150749723,6.586829904684404,16.524112822246323,0.2176736625045651,7.343127214723866,0.158843861100248,97.95364100928776,6.654153017149215,0.0,0.1424870216303909,12.290870953598033,0.0398750947977974,2.416858450408673,73.93492967767206,Measure_serving,209.7653882373781
Pink Lemonade Ice Cream,e44406,162.86439254312,10.676881903061428,12.773817234581342,7.879132928530427,3.6345098631617216,45.63234159260848,9.878413574972926,5.587566602203523,31.117250326557684,2.171863417602116,0.1250301510629216,0.5067907024935947,0.3912434577485872,138.15537317528214,2.7225162269798147,0.7251245566289511,0.36489389510489,0.2556259397876764,0.0298582163389827,0.1025149576852233,3.7715148452252114,74.21350608864454,0.0564461527748524,8.778504070259453,0.2509634885414355,95.47298847749744,3.7715148452252114,0.0,0.0590170581228577,59.51156443745661,0.0291914255739675,1.1077722868519322,73.80337968233567,Measure_serving,149.10891999390205
Caesar Salad Croutons,e16393,241.2361164973973,10.89771354368782,20.024926309410265,5.82877442940344,9.834709963203863,29.21921627808896,1.49495443047513,0.0206177834052402,276.91626421877646,5.509809130421634,1.5818091299439037,3.579190856609901,0.0616375308892098,263.952293677169,4.154098216528523,0.1770782101041676,1.6578121645864423,0.1228959836622293,0.148649007391036,0.1341860050511998,96.73368151423296,120.20170373496288,1.343029993603828,17.298672195411033,0.5517499505421547,173.55627312809807,77.69672501830418,11.184999414473989,1.1203144222634227,95.62313873516686,0.0828552735162904,58.83413639276808,61.282333534404565,Measure_serving,168.022842748243
Instant Pot Lentil Soup,e44443,78.10187146216228,12.406548932254587,1.428969058144282,0.3214952589222443,0.7172312281447368,1.4577962760968552,1.717585271181068,0.0,175.22030385104273,4.588977224509735,2.3356490420290466,0.2762764542145723,0.0014868033225281,66.64974928856968,5.330803610768356,0.0106306904218969,0.3879866704789599,0.0090004150762412,0.1938403505314796,0.0688226381968589,76.41659392570824,23.447278086157333,1.3402360109359803,15.75704603337554,0.5997739595724244,226.07227245467573,76.52307155022787,0.0157537172559045,0.9764436168151664,58.96114667231387,0.1452479314218399,17.59451865402483,80.3635061917371,Measure_serving,396.7317616835791
Spicy Baked Chicken,e60376,179.36087407809092,4.165793300237862,11.906991535712908,3.4244991327565115,4.829996052215699,58.57738462753392,0.7632412293937773,0.1155025675318033,154.75608830930994,13.615808880817834,0.7297775112557915,2.7101042508156232,0.1106195554733365,46.21152307568694,8.21041704120041,0.1747798234215936,0.7234030345442326,0.3776715685846206,0.0720976980028076,0.1193946731413722,12.15866585953772,22.936261444704463,1.081982133372844,21.27528843132289,1.0012269243065988,218.8262215927466,9.098307912893771,1.7993867955155955,4.727972414915176,126.21736420699644,0.3262099358191365,9.074755869215998,65.27000600544658,Measure_serving,292.0606071522353
Pepper Chicken,e67913,143.86132710648516,4.9060307363893205,9.044886029564596,2.3988378646488147,3.998852838674976,40.35417603955563,1.5327474298311643,0.0721431825896099,212.08522220518017,10.707123895542892,1.1719942355060853,1.8655070067679576,0.0570472109006757,40.26494254410535,21.66223627998576,0.1071237544701303,0.7057970026640422,0.1877523025473886,0.0677570402226515,0.0951273638105814,14.075079563042802,27.725388479922813,0.9557228893552188,21.165158673431897,0.8005540269014462,217.0250986394857,13.249051632088488,0.4853434386450813,3.917672282265777,103.02263221885312,0.2840529810513026,10.423258054542424,73.05532711402469,Measure_serving,285.6968902230035
Grilled Tofu With A Mediterranean Chopped Salad,e59210,97.30833700698574,3.863183808950199,6.935028174319373,1.130717525702209,3.408932766640834,0.0,0.9318701773478192,0.0,226.23281873519105,6.978873224610519,1.3130430137009304,2.0300827593372834,0.0,6.971955919159505,6.811339599245688,0.0,0.6308332944892843,0.0,0.0660942456059916,0.0581697444039593,20.23463093118916,217.8445828250217,1.5794396899441376,32.659214822837285,0.7389752527145151,170.67487558377155,20.23463093118916,0.0,0.2137266373305821,100.01114499235288,0.0893942617182836,17.611043923225438,80.71182094050171,Measure_serving,145.22865168799882
Homemade Bacon Egg And Cheese Biscuit,e46699,288.4913819686641,24.22941483629684,16.849772200416997,6.263723573869852,6.121549791746785,86.13496720893195,1.8761874032108048,0.1331917035206073,536.6157961443099,9.754150107188238,0.7615256806813572,2.868177966265335,0.5002953929834263,59.31933631067903,0.0734281917065189,0.5925926720091146,0.4745582435105091,0.3929360747771818,0.2216927981137246,0.2932087122456799,64.56696384073544,173.71072279634248,1.8940960300986065,16.480659674068974,0.908989253478652,153.92599832721845,18.54796700731509,27.084311397850264,2.103548806109392,223.86417889332492,0.0974380130179596,1.884828596179483,46.63798137504003,Measure_serving,140.49298496362275
Pork Chops With Caramelized Onion-mushroom Sauce,e28920,133.69718160312456,2.546444919595782,8.840502659861858,3.064249500416473,2.9276826748860767,38.40870496995574,0.6772970883173186,0.0,215.3975743963023,10.711144735073267,0.2903787735881137,0.6153850969563117,0.1379603359089413,28.836926616537585,0.9255353246033589,0.3052018817421663,0.3960412853274587,0.2895558203236105,0.2098618081542681,0.1297676223337994,4.121925675356995,15.175843103945256,0.5675993968315531,14.15401883816671,0.8880465201382816,226.9726521090576,4.121925675356995,0.0,3.085792553615793,117.66284814916692,0.3541651900876896,3.775111349199413,77.1619828636643,Measure_serving,208.7607268440508
Crock Pot Cheesecake,e64735,325.8613588323883,23.731534860664343,23.6583121452058,12.45823850168534,6.570313545439128,111.8309404015706,18.61329837057477,15.307709503694753,217.1415210276435,5.890836527485101,0.7123656924446569,1.7967449768938544,0.1487441750579825,218.1402953981655,3.4500738944901306,0.617815257731855,1.1754649750202453,0.2591619505725135,0.0456520249249991,0.188857039834492,24.64885303939937,76.1857494790065,0.8165673999398414,16.214354397811153,0.5944872763871627,126.33939654536272,15.579411763702025,5.33182357685959,0.4830317048417331,108.82879086833374,0.0552598126281202,3.372150749526078,45.55698764349357,Measure_serving,112.81344150199804
Coconut Chutney,e52628,202.0466894319796,15.527516045337553,15.269485186046849,9.85909383104158,3.100195566972414,0.8580265055808216,5.710080945352223,0.8017097936651778,206.9383438128258,4.139928349518758,4.9978585461957605,1.397395933733154,0.0128867105032825,25.376300586676955,73.13674510794729,0.008881899407271,1.049206441017591,0.0200620322740075,0.1032529385294765,0.0721594691820316,58.46559802891667,40.75475050987522,2.171558913786479,35.98377096768202,0.8288278921980798,333.41481145823866,58.46559802891667,0.0,0.9054973181707175,91.5914452448148,0.2074395921985057,9.48466910659954,63.58208382562755,Measure_serving,88.14267562784889
All-american Sausage And Pepper Sliders,e74892,178.83087068188283,15.367757836463213,9.77113500543336,3.105636761857833,4.418688564021815,20.439307550566458,5.885130428612884,2.605319229788105,337.6704699451174,7.338523173586326,1.397659704999837,1.4165616164433512,0.0017357077007358,32.01485627591631,25.752892344378434,0.0064936462502917,0.5688981910139357,0.3367449403586337,0.2336286509746122,0.1233986869693213,40.76238584104708,49.315642662587045,1.2483332906866822,14.556750333173165,0.8552245396710778,236.92665132223715,23.93700663568588,9.907937094524096,1.8315447006813512,92.48631284138196,0.1943661649132967,5.809550524458624,65.87154154596425,Measure_serving,307.22338777083337
Dirt Pudding,e07748,275.9023661142241,32.725828722059155,14.37186858010422,7.146233351880987,4.669955261845872,29.779758475860618,23.92427714635646,10.91455912332305,198.1688191375432,3.495649996244314,0.8627400596511494,1.2178540171861998,0.1349158243517043,88.89583442516515,0.6670278975599662,0.5836634705121466,0.7182361602373493,0.224792076877577,0.0675384914960958,0.142448843210661,24.466120128239403,72.37312411145561,2.721377227442197,19.8269717245475,0.4549093520031428,148.49489612550187,4.30419976835632,11.81203415023454,0.6439037042293672,97.9152925049634,0.0289693957624902,6.719606320039214,47.13898101600794,Measure_cup,240.0
Chocolate Revel Bars,e47093,416.32839543464047,58.94852462693873,18.2854538142802,9.75264008503454,4.999679958150752,43.79564842594345,35.9674796811812,25.18626239038464,175.5233130513828,7.075567412478592,3.0349654285691483,2.051017729578166,0.503322448557919,93.0211288510511,0.545987025415909,0.2724492182277806,0.4564570501802407,0.1364020437464277,0.2137285384824354,0.1771550270635496,38.62668631347029,94.38607288718192,1.8892436693381385,58.81661382865575,1.228739478708901,237.9921866905873,19.45185385538073,11.270703047884696,0.825722286963453,180.4329510049257,0.0629575480976163,2.4815091841989902,13.98227349578332,Measure_serving,93.43491425197313
Whole Grain Waffles,e62021,206.3520643224801,27.709893414541305,8.421295721480691,3.031715785343799,2.919646818921632,33.82155927447509,6.38458165875212,3.6543434764294886,215.48251757181825,6.233261939321906,2.889147870180173,1.809901190372036,0.0814107485561918,45.97577102975986,1.5758452063493678,0.5024999926324216,0.7179054660355113,0.2220154760604452,0.1862737085814451,0.2069887211550566,32.73489251892292,155.47046823405788,1.4484220745465184,44.98235954241152,1.0310159325141997,187.65641691769696,20.52669421295733,7.179702285030624,1.31017794541369,252.3161353607921,0.1049702595215885,1.8973694785114243,54.97514093898439,Measure_serving,164.63737506601132
Baked Garlic Butter Chicken,e75825,166.55503315250377,4.637795772728572,10.014075677997663,4.853239000519879,3.049595429160392,68.38403250952814,0.5529438255141542,0.0,219.9372905464862,14.143757622484994,0.7051967376154342,1.0498332158940296,0.2488379301246789,120.9817762660458,1.6175746248083127,0.1576898805819608,0.4781550755553863,0.2607040718228708,0.0767712589358954,0.1357930256452716,9.345295830009906,28.26119105245953,0.7136766599828649,21.89601109026008,0.9322625583937512,284.1336812255922,9.345295830009906,0.0,5.034797786150693,145.40699986438622,0.4597491740316152,5.451405456874666,70.06325280968048,Measure_serving,292.3065759986384
No Bake Protein Balls,e08272,421.8870524487508,44.83649126763152,22.0950941211548,5.848807683404968,8.646468563729485,1.7935608909505465,23.65697843670154,15.032490519619586,66.4599406918822,14.86314557645861,7.913358120890544,5.833453465886028,0.022868353248986,2.983256123482557,2.488974655778359,0.0043669308649257,4.3158808131477935,0.0017275770454651,0.272637682991279,0.253309553564261,70.15460247037588,103.90097952284708,3.1334157768467388,105.39548558709252,2.160185938058646,384.3387861650594,70.66407773795055,0.0,3.0385451239294183,313.24865817252896,0.1544172572317888,0.7059491400461363,14.267400985712944,Measure_serving,80.14782253850719
Broccoli And Feta Frittata,e53636,132.24016923984442,5.164141969254697,9.041010324738345,3.520949803610882,3.5570037911014185,173.9287367729113,1.1344091720351412,0.0,167.3149245396982,7.756662110379339,0.5976971480242769,1.3590874832540232,0.0562740478716498,116.94814194428056,23.75254639108215,0.9323072994529008,0.6675567533484842,0.5427012677653152,0.0596809263744399,0.3067123147142264,41.15791099796375,83.16999946983637,1.1476907087318513,16.125338847525498,0.958839430000154,199.977630086562,41.15791099796375,0.0,0.3965057639921232,140.26211983598458,0.1974355179439683,5.564794246805184,76.7236432817089,Measure_serving,164.65785473854407
Zucchini Corn Casserole,e13390,136.62013531886652,10.463885352497195,8.5333142615655,4.196039395283633,2.487648963557967,38.52810590573132,2.5727447909639247,0.0,235.7002826198797,5.3964281681987725,1.255136234538598,0.9421793169292662,0.1570148613206143,66.6832992467849,13.224184402207154,0.2697009675467132,0.32276187653498,0.2265075761260428,0.0645205574817031,0.1303625593347622,23.93978978600405,95.40796595122826,0.4944307892652558,17.952527874576404,0.7574955038437858,195.23835667504463,25.10517310148293,0.7209362620259675,0.7162448275592699,121.27652282536742,0.1297417920439616,3.700939184195531,74.08717323491706,Measure_serving,206.6564257600692
Chicken With Mushroom Cream Sauce,e70581,159.05586728517164,2.740677293183868,10.689080576366464,3.83914356897669,3.8458205533351166,50.13502089616341,0.8260645752894328,0.0,158.23320268141129,12.22258821500685,0.3916500454658351,2.116118408277818,0.0711777181268543,67.0875589483835,1.874433563756729,0.2216021853997762,0.774024749749009,0.2450674069747376,0.0605215093513057,0.1421802610889853,10.53712819989951,21.582696706018726,0.6851205451467934,18.24510901263668,0.6688798287059844,219.6711227413789,10.53712819989951,0.0,5.253695611326708,124.93276976986542,0.3416698452120594,3.747240781417195,69.79932159844824,Measure_serving,338.5511210795372
Taco Rice,e10452,147.6868958303672,14.305308864489083,6.870852198975864,2.7245883158679165,2.744763272384938,21.837092291984064,1.1264487478836274,0.0,221.79521041761444,7.015433012939024,1.0480971507938004,0.5385361090352043,0.2514157374288383,31.2028313207013,3.98153830062216,0.071436335248621,0.5050258087470192,0.4565579456481521,0.093349305131901,0.0895188034668435,24.570199428247594,58.74902194768488,1.022745837244488,19.66234299256028,1.3257959640414427,182.09258235582783,14.296038456546018,6.161663920894422,1.7511651081700326,99.8378261028436,0.1609190068799864,6.059703444707441,70.55239282867196,Measure_serving,302.4876246516837
Baked Beans With Smoked Sausage,e34343,164.3729115740647,14.210799900725474,7.624449588131762,2.364708768133757,3.333921934038242,32.70098932902375,6.577103350099732,4.008715647235883,266.9983981131337,10.675821743374607,1.875816281612087,1.240156658195549,0.0135958979662698,5.245241535730287,1.859750000835472,0.1455225460640183,0.5119727655782462,0.4073375991704979,0.0853231931681927,0.1080828246649691,19.08530485098313,33.40914998754958,1.4098899933746123,30.51205498035082,1.6824087997920034,302.8127016166036,19.70640877948662,0.0,2.7106075132418894,111.51181004526474,0.1845725876143298,1.1529447624422646,66.00579689391658,Measure_serving,472.7780202933229
Slow Cooker Broccoli And Cheese Dip,e49651,123.3216988258622,5.975489185782025,8.84223954096507,4.324950366963156,2.5890356608265344,20.781312257882067,1.394077956957314,0.0,280.83071247342434,5.822438290894334,1.210917267845559,0.960087271677815,0.1961633095536003,80.81179133208352,32.97353248328785,0.2019716945160787,0.5937881764593391,0.1917688236874062,0.0443186761291293,0.1421564168277266,33.666162480151435,143.4140627577986,0.4966520605843776,16.284011813205122,0.780605365721543,198.21916654949612,33.666162480151435,0.0,0.3791277962292176,118.21061059003893,0.0946598316672879,47.19421987204865,77.821103341086,Measure_serving,148.9980347102762
Caramel Cream Brownie Trifle,e23458,312.57097902087054,34.404009174951554,18.840047224766327,5.759916690402287,7.023624900075621,22.03738296362294,21.70865582827607,6.847257224246635,124.44409416402524,4.473076127822741,1.1990220440392765,4.619417959288342,0.0265329691155642,45.27389787322095,0.1057151324322614,0.4788352960774111,0.9982709303629806,0.1985935651688368,0.0489693789337378,0.0958430783284093,11.44061020048574,62.241008209531806,1.3150452558209045,29.356777020210924,0.605389685120305,140.76652960416988,11.44061020048574,0.0,0.1681881922954096,84.05471847727323,0.0627002026076864,2.0131058576824588,41.20567388852453,Measure_serving,97.02974497139928
Cream Cheese Blueberry Muffins With Lemon Glaze,e25165,308.630011342219,41.67583210076587,14.429557852508834,7.747341263570957,4.231267130473584,69.31799478289429,26.45934319574803,23.858322031711708,179.52022316871987,4.271747837596706,1.08809774119942,1.1748698131090545,0.3552505468309607,124.30428440989046,1.7872761356908424,0.5177884764924838,0.541237107859725,0.1652199003266781,0.1489544314661244,0.161657287363072,51.42745319508188,70.7467755307285,1.1007866184166442,10.667950979732709,0.457441454847695,80.87214591389491,12.930848222042645,22.627775442168108,1.037856757898872,118.00093474928704,0.0440681350970903,4.437731618156221,38.50605218875496,Measure_serving,89.5665910028485
Crescent Turkey Casserole,e39389,187.78153039989823,10.921839991499237,11.9835030208455,2.4944241070586624,2.904168738520489,23.807108679938164,1.567820856991564,0.0,277.40477783167324,8.691000657862112,1.3593473899302064,5.423405275049355,0.1080842311737574,82.43862416828667,2.977748651529142,0.2261759007617517,0.1324203070370904,0.2108478812576541,0.0690794561517224,0.0973913911741123,15.111283851390374,35.95047130086661,0.9520429029393128,16.13218774133564,0.6661186958491724,168.1104748148082,11.67164055190318,2.02177506916423,1.9390545705374265,88.29561838234972,0.1717175346165593,0.5682153351489422,64.95497763611158,Measure_serving,219.61415165867413
Pork Ribs Adobo,e78348,202.49555079826024,3.3336771057927947,16.51785775283407,4.500235231466841,6.897866829214239,45.147318217856,0.5184220349700622,0.3297545875136859,463.59277276963775,9.66896329419988,0.3745286259816143,3.151984393263417,0.1388080335573145,0.3429231002886364,2.57418723372653,1.2979853987633605,0.7888798241949261,0.215828644595705,0.1950742503993973,0.159263640206084,4.111966665181512,17.346813502350937,0.7811296041664711,18.178785963215464,1.5306816597470556,218.1969925660915,3.0749715947254788,0.6067524348412965,2.922626544430209,100.18527555079945,0.3845393463044224,2.732578082428641,68.1839884870491,Measure_serving,298.3781461281162
Pressure Cooker Short Ribs,e14694,209.699663109827,4.041838154733395,17.158365804990808,7.076354912052854,7.711946463979578,39.69317827853737,1.876432896294473,0.7327277649587141,225.504955206024,8.486136296825837,0.6743173323230527,1.058252386068668,0.0884105315874592,36.10135948392727,4.326765914420337,0.1605227488765497,0.2060366510774221,1.1917690597510184,0.071804750768539,0.1038223750397431,12.069794493820316,17.707922215846605,1.1429398603805956,16.572433855433683,1.9842333261138376,240.20705439834205,11.021165600570717,0.616369654810832,1.841640088804216,90.5359009269854,0.22974204423459,4.296706868435194,66.66003930510615,Measure_serving,364.0548481900502
Date Pudding,e65309,251.36087348047727,42.89576790501242,8.541388992333983,3.6567158147899415,2.554741727098816,37.96507240900115,32.02351100578983,15.823343153703524,74.89290995787749,3.514469003279648,2.1635146633250093,1.734091997953154,0.1238154129420211,61.36148699112719,0.1418996805280615,0.4126584665728222,0.2427046428946266,0.1393046133284128,0.0610255120503038,0.1112859715755707,16.98801631154101,89.07065866017102,0.743313606097801,26.318588481483825,0.5085897733862326,240.0508513852231,13.267338886578887,2.186963066580787,0.6947082237567447,118.30654023698914,0.1023570010069076,1.1954632228929354,43.82509774344751,Measure_cupcake,143.7169345
Sauteed Onions And Peppers,e78224,76.00580703459175,6.779540989438981,5.339042130041739,1.623487455067682,2.9053835816570435,4.78226868879233,2.9396269999704834,0.0,134.09411645935464,0.9677046708012996,1.5127698326463206,0.5197035791916558,0.0743617302397371,45.22648153208714,64.48313278196176,0.0333667059089833,0.8840314148530738,0.0037816693946143,0.0431447799568873,0.0348197874010595,21.041204286532288,15.78178128831415,0.3269807536201284,10.083974145073658,0.1670569086248566,163.0630207738679,21.041204286532288,0.0,0.4347333950399045,24.647224831311338,0.1638991523496895,4.868502746747299,86.09368688823416,Measure_serving,190.8456131164137
